industry,column,changepoint_prior_scale,seasonality_prior_scale,seasonality_mode,mae,mape,smape,mse,rmse,training time
FHV - High Volume,avg_trip_distance,0.1,0.1,multiplicative,0.10078958845660213,2.4942861725823993,2.4925020056816476,0.016373398151786105,0.1279585798287325,35.95481276512146
FHV - High Volume,avg_trip_distance,0.1,1.0,additive,0.11543512067821622,2.8530839276018494,2.8285414176498027,0.019707043060603745,0.14038177609862237,29.848559856414795
FHV - High Volume,avg_trip_distance,0.1,1.0,multiplicative,0.11235989878828971,2.7730450931184145,2.7586149938402755,0.01952026069638427,0.13971492653394008,29.502506732940674
FHV - High Volume,avg_trip_distance,0.1,5.0,additive,0.16212911310908776,3.9888426460904394,3.907035466371686,0.03238242065080352,0.1799511618489959,29.05963373184204
FHV - High Volume,avg_trip_distance,0.1,5.0,multiplicative,0.14069945408408457,3.4702226009119554,3.4151260948510953,0.02705954306342073,0.16449785124256405,30.118244171142578
FHV - High Volume,avg_trip_distance,0.1,10.0,additive,0.1457139991181151,3.5875640150124988,3.525474294094477,0.02755357447783464,0.16599269404957148,29.338603019714355
FHV - High Volume,avg_trip_distance,0.1,10.0,multiplicative,0.14636597984627275,3.6034548784967853,3.545921620137265,0.02787961693656908,0.16697190463239342,29.93516254425049
FHV - High Volume,avg_trip_distance,0.1,15.0,additive,0.1428485771351746,3.5103714175785337,3.4504125944739794,0.02673279582060575,0.16350166916764414,30.56818652153015
FHV - High Volume,avg_trip_distance,0.1,15.0,multiplicative,0.09461621621919088,2.3353744660056965,2.3459009990683843,0.017173434787228988,0.13104745242555838,30.898728370666504
FHV - High Volume,avg_trip_distance,0.1,20.0,additive,0.18515119845787908,4.5335975216742295,4.666217309096907,0.04618569405009897,0.2149085713741985,29.740281343460083
FHV - High Volume,avg_trip_distance,0.1,20.0,multiplicative,0.11096859580261276,2.741371181184077,2.727323156628836,0.01861405873836935,0.13643334906968071,29.528669834136963
FHV - High Volume,avg_trip_distance,0.15,0.01,additive,0.15297493905986112,3.748401775119918,3.6689884270712634,0.02710493364139405,0.1646357605181634,0.8707926273345947
FHV - High Volume,avg_trip_distance,0.15,0.01,multiplicative,0.15148210001859116,3.708960385059174,3.6296868400895015,0.027140277940250344,0.16474306644059514,1.0097711086273193
FHV - High Volume,avg_trip_distance,0.15,0.05,additive,0.32322530877438155,7.926638992030785,8.305385127498676,0.12023257364386093,0.3467456901590284,29.44874358177185
FHV - High Volume,avg_trip_distance,0.15,0.05,multiplicative,0.09119968319031768,2.233723896602911,2.204782278945288,0.010329528576311876,0.10163428838886941,1.1979119777679443
FHV - High Volume,avg_trip_distance,0.15,0.1,additive,0.14882819451103302,3.66548438633107,3.6007525353209684,0.027950698405683455,0.16718462371188164,28.687901735305786
FHV - High Volume,avg_trip_distance,0.15,0.1,multiplicative,0.2585066985549723,6.347546270509364,6.115662000210012,0.07974234763267232,0.28238687581520555,30.107744455337524
FHV - High Volume,avg_trip_distance,0.15,1.0,additive,0.13215476422595984,3.2603072749550073,3.213219929916717,0.024276448561072184,0.15580901309318465,29.618128538131714
FHV - High Volume,avg_trip_distance,0.15,1.0,multiplicative,0.20896516473567392,5.132555774126216,4.992238828420601,0.05053985103513011,0.22481070044624235,30.60436248779297
FHV - High Volume,avg_trip_distance,0.15,5.0,additive,0.11253804004261918,2.762766133433859,2.817864301455802,0.02329174601333844,0.15261633599762,29.56953763961792
FHV - High Volume,avg_trip_distance,0.15,5.0,multiplicative,0.10473522522673644,2.5835523233230515,2.587176436102226,0.017274453695870797,0.131432316025667,29.95181369781494
FHV - High Volume,avg_trip_distance,0.15,10.0,additive,0.11425789880209491,2.823303092366364,2.8007523385368924,0.020100325089543448,0.14177561528536367,29.55954122543335
FHV - High Volume,avg_trip_distance,0.15,10.0,multiplicative,0.12858885933972072,3.1702437191805046,3.1331569622391897,0.02268553972239869,0.1506171959717704,29.992438554763794
FHV - High Volume,avg_trip_distance,0.15,15.0,additive,0.13535893302228397,3.329266792334461,3.2764311568692674,0.025197557598850045,0.15873738563693823,28.65858268737793
FHV - High Volume,avg_trip_distance,0.15,15.0,multiplicative,0.09989397410253693,2.4611614440805596,2.460980645738949,0.017792884505132386,0.13338997153134258,29.596254110336304
FHV - High Volume,avg_trip_distance,0.15,20.0,additive,0.0946253114995685,2.3341177215157325,2.330279693959134,0.01404972824689462,0.11853154958446557,28.869433879852295
FHV - High Volume,avg_trip_distance,0.15,20.0,multiplicative,0.13069899906569885,3.2058037300015956,3.1697283041270636,0.022112638320761876,0.14870318867045815,29.26448392868042
FHV - High Volume,avg_trip_distance,0.2,0.01,additive,0.4584569958883795,11.26519221047058,10.616068051233576,0.2283011332514636,0.47780867850161907,31.18721318244934
FHV - High Volume,avg_trip_distance,0.2,0.01,multiplicative,0.35853000531969165,8.803112849554513,8.4046206880491,0.13862360415019206,0.37232190930724457,30.380338668823242
FHV - High Volume,avg_trip_distance,0.2,0.05,additive,0.08927752417394068,2.1842486192247974,2.1703634623599353,0.016127844424232467,0.1269954504076129,30.46356701850891
FHV - High Volume,avg_trip_distance,0.2,0.05,multiplicative,0.2518874926823068,6.182279437034499,5.983684059727632,0.0680993991152609,0.26095861571379647,29.882577419281006
FHV - High Volume,avg_trip_distance,0.2,0.1,additive,0.10907986273522885,2.6580903443955353,2.624141140016042,0.019689238051299494,0.1403183453839857,28.988059282302856
FHV - High Volume,avg_trip_distance,0.2,0.1,multiplicative,0.09126942367077151,2.2509359991673636,2.2445908176030365,0.013698164272139024,0.11703915700370976,29.608906507492065
FHV - High Volume,avg_trip_distance,0.2,1.0,additive,0.4126255578853672,10.144657720601293,10.75395536280286,0.19397191002433267,0.4404224222542861,29.151531457901
FHV - High Volume,avg_trip_distance,0.2,1.0,multiplicative,0.10114792708788185,2.4976307963896045,2.500176417393926,0.017463822202770606,0.13215075558910214,30.16242218017578
FHV - High Volume,avg_trip_distance,0.2,5.0,additive,0.17679859016054034,4.34159123683712,4.292508803790874,0.0384222742626421,0.19601600511856704,28.866076469421387
FHV - High Volume,avg_trip_distance,0.2,5.0,multiplicative,0.14339008060635353,3.517300433550958,3.4640544645092683,0.026922040235657304,0.16407937175543214,29.8538339138031
FHV - High Volume,avg_trip_distance,0.2,10.0,additive,0.12075947774967218,2.9899570208713726,2.97487663518067,0.023649778975172675,0.15378484637691933,30.25199317932129
FHV - High Volume,avg_trip_distance,0.2,10.0,multiplicative,0.1354184202206482,3.333247974309012,3.290080209598757,0.024856236586754718,0.15765860771538837,29.730724096298218
FHV - High Volume,avg_trip_distance,0.2,15.0,additive,0.10971741833628197,2.7143694588881258,2.7059763868634534,0.019671612777580047,0.1402555267273987,31.863133430480957
FHV - High Volume,avg_trip_distance,0.2,15.0,multiplicative,0.16531731720030943,4.077169219998235,3.9929726852711376,0.03511882737280119,0.18740017975658718,30.523593187332153
FHV - High Volume,avg_trip_distance,0.2,20.0,additive,0.22985231319120716,5.603023122247539,5.421157559527104,0.0699084255369778,0.2644020150017352,30.849766492843628
FHV - High Volume,avg_trip_distance,0.2,20.0,multiplicative,0.12428422923144922,3.051505723797991,3.109247717254264,0.027574060756886815,0.16605439095936853,30.289973974227905
Yellow Taxi,avg_trip_distance,0.01,0.01,additive,0.2737762798329801,9.82419500349998,9.340110005557325,0.0789085602862561,0.28090667540351566,1.1270551681518555
Yellow Taxi,avg_trip_distance,0.01,0.01,multiplicative,0.27550214485782915,9.875325320767885,9.386716594788805,0.07998096789267976,0.2828090661430071,0.7252271175384521
Yellow Taxi,avg_trip_distance,0.01,0.05,additive,0.2713984895522665,9.715920487227997,9.245497217911366,0.07724426494407081,0.2779285248837744,1.110213279724121
Yellow Taxi,avg_trip_distance,0.01,0.05,multiplicative,0.27183245815541973,9.716479448471992,9.24484409767256,0.07788748580041656,0.27908329545212224,0.6700530052185059
Yellow Taxi,avg_trip_distance,0.01,0.1,additive,0.2758769395852518,9.858148934054583,9.376120628699377,0.07973199497771531,0.2823685445968005,1.027616024017334
Yellow Taxi,avg_trip_distance,0.01,0.1,multiplicative,0.2774349804108857,9.899193650706223,9.411533886948149,0.08113604363460948,0.28484389344798927,0.6898019313812256
Yellow Taxi,avg_trip_distance,0.01,1.0,additive,0.28548104471028857,10.163696881080376,9.649115420980044,0.08659458758719617,0.2942695831838489,1.2047348022460938
Yellow Taxi,avg_trip_distance,0.01,1.0,multiplicative,0.2773820337581099,9.85410051097878,9.363002096970664,0.08329667302141659,0.2886116300868983,0.7635903358459473
Yellow Taxi,avg_trip_distance,0.01,5.0,additive,0.28860901475921313,10.274110146603368,9.748661163579467,0.08850766388951488,0.2975023762754087,0.867598295211792
Yellow Taxi,avg_trip_distance,0.01,5.0,multiplicative,0.2921794221685131,10.377229508415514,9.8345507974283,0.09239758265917412,0.30396970681167246,0.773158073425293
Yellow Taxi,avg_trip_distance,0.01,10.0,additive,0.28609710455935206,10.184840694418916,9.668001972451542,0.08701459334905144,0.29498236108122033,0.9906470775604248
Yellow Taxi,avg_trip_distance,0.01,10.0,multiplicative,0.29123874847073855,10.344308624508546,9.804917135708868,0.09180451829504856,0.3029926043570182,0.7220096588134766
Yellow Taxi,avg_trip_distance,0.01,15.0,additive,0.28869735901401855,10.277276488210736,9.751507117645287,0.08856239895805434,0.2975943530345533,0.9517383575439453
Yellow Taxi,avg_trip_distance,0.01,15.0,multiplicative,0.27629897443062396,9.814235313462795,9.326401073810809,0.08278115942093595,0.28771715176703655,0.8001213073730469
Yellow Taxi,avg_trip_distance,0.01,20.0,additive,0.2869752241431794,10.21719993080643,9.697410273660502,0.08748339371870391,0.29577591808445786,0.9457292556762695
Yellow Taxi,avg_trip_distance,0.01,20.0,multiplicative,0.2793375235674708,9.922605883240632,9.424605021763755,0.084536268501553,0.29075121410159754,0.7325689792633057
Yellow Taxi,avg_trip_distance,0.05,0.01,additive,0.20772062764269716,7.46247400183823,7.174782624806614,0.046190928521253095,0.2149207493967325,1.1343750953674316
Yellow Taxi,avg_trip_distance,0.05,0.01,multiplicative,0.19693184877218026,7.0680592027349345,6.808471567851816,0.041743780896948475,0.20431294843192996,0.6973729133605957
Yellow Taxi,avg_trip_distance,0.05,0.05,additive,0.1949072204627448,6.974774172524987,6.724490297104717,0.04060639251200749,0.2015102789239484,1.0901618003845215
Yellow Taxi,avg_trip_distance,0.05,0.05,multiplicative,0.19669444064512728,7.032461114252355,6.777170417227657,0.04156909133678285,0.20388499536940635,0.794628381729126
Yellow Taxi,avg_trip_distance,0.05,0.1,additive,0.20040054058694387,7.1522149244052935,6.890838172181733,0.042853947587769385,0.20701195035014133,1.119753122329712
Yellow Taxi,avg_trip_distance,0.05,0.1,multiplicative,0.2006089648613756,7.152724057688116,6.889667293356201,0.04328761856576349,0.2080567676519163,0.858567476272583
Yellow Taxi,avg_trip_distance,0.05,1.0,additive,0.2471069361363857,8.789972113188384,8.400422844035095,0.0652819158899951,0.2555032600379007,1.002760410308838
Yellow Taxi,avg_trip_distance,0.05,1.0,multiplicative,0.2285455748253583,8.11528085222695,7.776564030712943,0.05699844066439652,0.23874346203487232,0.8588528633117676
Yellow Taxi,avg_trip_distance,0.05,5.0,additive,0.250921174562684,8.922443572880319,8.518167576055658,0.06795528221982097,0.26068233967766397,0.964594841003418
Yellow Taxi,avg_trip_distance,0.05,5.0,multiplicative,0.22647280872032668,8.040015258338284,7.704568702988039,0.05650973925570435,0.2377177722756638,0.924919843673706
Yellow Taxi,avg_trip_distance,0.05,10.0,additive,0.2477114962267362,8.811349651849957,8.41992026297871,0.06560884905677968,0.2561422437958637,1.0123958587646484
Yellow Taxi,avg_trip_distance,0.05,10.0,multiplicative,0.22192258271508916,7.878604358242211,7.555945929615912,0.054301091985007655,0.23302594702094367,1.0434150695800781
Yellow Taxi,avg_trip_distance,0.05,15.0,additive,0.24790931601505292,8.818329191142906,8.426297955218088,0.06571349036308442,0.25634642646833294,1.648066759109497
Yellow Taxi,avg_trip_distance,0.05,15.0,multiplicative,0.23024003590614558,8.173328605726422,7.829639226562866,0.05790906123527235,0.24064301617805647,0.9933245182037354
Yellow Taxi,avg_trip_distance,0.05,20.0,additive,0.2473474056662894,8.795945426149023,8.406004966826872,0.06541526791253945,0.25576408644010096,0.9932897090911865
Yellow Taxi,avg_trip_distance,0.05,20.0,multiplicative,0.23219851618182752,8.243812297660265,7.894477786959974,0.05885873974916076,0.2426082021473321,0.820037841796875
Yellow Taxi,avg_trip_distance,0.1,0.01,additive,0.19594811408595356,7.02903643736808,6.7725151125580245,0.041315893645773365,0.20326311432666125,1.0890982151031494
Yellow Taxi,avg_trip_distance,0.1,0.01,multiplicative,0.188296734738115,6.75151582812345,6.513440764607251,0.03835588179512138,0.19584657718510523,0.7767989635467529
Yellow Taxi,avg_trip_distance,0.1,0.05,additive,0.1938916061754277,6.930643325680514,6.683258651102203,0.04028590817035814,0.20071349772837435,1.0588891506195068
Yellow Taxi,avg_trip_distance,0.1,0.05,multiplicative,0.1862311904459737,6.653943789314276,6.423440492016558,0.03754682838882293,0.1937700399670262,0.8855252265930176
Yellow Taxi,avg_trip_distance,0.1,0.1,additive,0.2702543398926573,9.635250962154862,9.169488405884453,0.0776678763652307,0.27868956988956495,28.06296467781067
Yellow Taxi,avg_trip_distance,0.1,0.1,multiplicative,0.2158461500082086,7.688283471919331,7.387608096907229,0.0498099716104825,0.22318147685343984,0.7707865238189697
Yellow Taxi,avg_trip_distance,0.1,1.0,additive,0.22820424985656784,8.099207045590655,7.7590482888620596,0.05734796388401908,0.23947434911492937,28.847482204437256
Yellow Taxi,avg_trip_distance,0.1,1.0,multiplicative,0.28946314204493856,10.294581830863347,9.758201120310892,0.09084034898992606,0.3013973274432374,28.33126926422119
Yellow Taxi,avg_trip_distance,0.1,5.0,additive,0.286325098999426,10.204250702895521,9.6823098140826,0.08757818742911823,0.29593612052116625,28.25171136856079
Yellow Taxi,avg_trip_distance,0.1,5.0,multiplicative,0.25631465405924875,9.106522084433953,8.679911945100372,0.07207020493781116,0.26845894460384656,29.19445562362671
Yellow Taxi,avg_trip_distance,0.1,10.0,additive,0.27399071389699586,9.758923844189473,9.281274803406186,0.08003219693288684,0.28289962342302055,29.01565456390381
Yellow Taxi,avg_trip_distance,0.1,10.0,multiplicative,0.23976622201215061,8.521089261088072,8.144857323024214,0.06326888463712668,0.25153306867512804,28.98114585876465
Yellow Taxi,avg_trip_distance,0.1,15.0,additive,0.27105649668119797,9.654382172895797,9.187032747063542,0.0782447755911221,0.27972267621900465,28.320187091827393
Yellow Taxi,avg_trip_distance,0.1,15.0,multiplicative,0.2938648993319479,10.45393733743546,9.903397154425372,0.09317372312170996,0.3052437110272871,29.14561367034912
Yellow Taxi,avg_trip_distance,0.1,20.0,additive,0.2879938346031048,10.2616313975072,9.735926407242486,0.08819160553490746,0.2969707149449377,27.88685154914856
Yellow Taxi,avg_trip_distance,0.1,20.0,multiplicative,0.28743751285426816,10.223858074043743,9.6943891187663,0.08957438475656045,0.2992898006223407,28.59179139137268
Yellow Taxi,avg_trip_distance,0.15,0.01,additive,0.19923942759126909,7.144454927036235,6.87914648967226,0.04282215790418726,0.20693515386271918,0.9362471103668213
Yellow Taxi,avg_trip_distance,0.15,0.01,multiplicative,0.1856520170425565,6.651780710468945,6.41819226431584,0.03774491069513766,0.19428049489111784,1.0678942203521729
Yellow Taxi,avg_trip_distance,0.15,0.05,additive,0.19071251961576116,6.817208380263237,6.5764534215310295,0.039199777366424174,0.1979893364967522,0.8584668636322021
Yellow Taxi,avg_trip_distance,0.15,0.05,multiplicative,0.18625115308424298,6.654110662702766,6.422436642824993,0.037767524184900286,0.1943386842213878,1.0789477825164795
Yellow Taxi,avg_trip_distance,0.15,0.1,additive,0.3519396307496378,12.58206478097444,11.802702565977027,0.13074864332554034,0.361591818665108,27.87504005432129
Yellow Taxi,avg_trip_distance,0.15,0.1,multiplicative,0.27106469842558545,9.657017010900699,9.189637903913303,0.07812646557941551,0.279511118883338,28.395015716552734
Yellow Taxi,avg_trip_distance,0.15,1.0,additive,0.2273588229488426,8.073015419592297,7.734914627502404,0.05683786470173872,0.23840693090121923,28.30318593978882
Yellow Taxi,avg_trip_distance,0.15,1.0,multiplicative,0.26168158596846686,9.295702011902595,8.852153133346777,0.07506699358421381,0.2739835644417632,28.720090627670288
Yellow Taxi,avg_trip_distance,0.15,5.0,additive,0.22608732492057018,8.03787773229475,7.702298296960793,0.05614929013512557,0.23695841435814338,29.226425170898438
Yellow Taxi,avg_trip_distance,0.15,5.0,multiplicative,0.2781712708175213,9.907766984933088,9.417602302362603,0.08210557066660966,0.2865406963532574,28.892761707305908
Yellow Taxi,avg_trip_distance,0.15,10.0,additive,0.24831758534408502,8.83428060211308,8.43896929116122,0.06621261398293925,0.25731811825625345,27.946419715881348
Yellow Taxi,avg_trip_distance,0.15,10.0,multiplicative,0.2495293091096296,8.872030903428211,8.467275735322174,0.0680467980448985,0.2608578119299832,28.803311347961426
Yellow Taxi,avg_trip_distance,0.15,15.0,additive,0.09321670423187445,3.35542006050086,3.404433324881647,0.012369663934571345,0.11121899088991657,28.41291379928589
Yellow Taxi,avg_trip_distance,0.15,15.0,multiplicative,0.3353283505439233,11.932788492385061,11.228308198861152,0.11989646353106527,0.34626068724454595,30.78415322303772
Yellow Taxi,avg_trip_distance,0.15,20.0,additive,0.27254330279718725,9.705899783763664,9.233508203164051,0.07915933433561644,0.2813526867396443,28.234123706817627
Yellow Taxi,avg_trip_distance,0.15,20.0,multiplicative,0.26868765209971535,9.535270962363501,9.065945431797415,0.07989443896480661,0.2826560435667467,28.619736433029175
Yellow Taxi,avg_trip_distance,0.2,0.01,additive,0.47157155423324665,16.94365893837986,15.52373467251489,0.24000840440321733,0.48990652618965724,1.0459351539611816
Yellow Taxi,avg_trip_distance,0.2,0.01,multiplicative,0.5196549879285824,18.667118115704383,16.954372793712693,0.2924700270303799,0.5408049805894727,1.2476720809936523
Yellow Taxi,avg_trip_distance,0.2,0.05,additive,0.20066422930676775,7.1744708560978685,6.910691512369533,0.04297641232146333,0.20730753078811037,0.9609222412109375
Yellow Taxi,avg_trip_distance,0.2,0.05,multiplicative,0.19051304278998196,6.807603775857392,6.566456082318813,0.03931369391327957,0.19827681133526323,1.0071766376495361
Yellow Taxi,avg_trip_distance,0.2,0.1,additive,0.16639736058560436,5.936396120498777,5.7505749076479855,0.03026067929651086,0.17395596941901953,27.934470415115356
Yellow Taxi,avg_trip_distance,0.2,0.1,multiplicative,0.2261760351039773,8.039898625219514,7.708888624871084,0.05540268577569824,0.23537775123341254,28.837891340255737
Yellow Taxi,avg_trip_distance,0.2,1.0,additive,0.11871778166839168,4.172440936757341,4.047209593509861,0.023222423167273257,0.15238905199282937,29.87767004966736
Yellow Taxi,avg_trip_distance,0.2,1.0,multiplicative,0.2513038645385181,8.924857575549035,8.513826163184715,0.06947606734978405,0.2635831317626074,29.08618450164795
Yellow Taxi,avg_trip_distance,0.2,5.0,additive,0.760088335551146,27.190934163352924,23.82025815355699,0.6057329059153082,0.7782884464742542,28.474870204925537
Yellow Taxi,avg_trip_distance,0.2,5.0,multiplicative,0.18441773871679676,6.512226960214236,6.269903093982168,0.04133136520022538,0.20330116871337797,28.937175989151
Yellow Taxi,avg_trip_distance,0.2,10.0,additive,0.36288245269611075,12.920677799803078,12.105392223383566,0.13904593654373215,0.3728886382604492,28.65585994720459
Yellow Taxi,avg_trip_distance,0.2,10.0,multiplicative,0.31266484954925483,11.134253800265919,10.515095766820059,0.10465364070613119,0.3235021494613771,30.251760959625244
Yellow Taxi,avg_trip_distance,0.2,15.0,additive,0.44514511557996966,15.92594493392985,14.714250651747175,0.2054332320699415,0.45324742919286537,12.153921842575073
Yellow Taxi,avg_trip_distance,0.2,15.0,multiplicative,0.2627664521852364,9.35460562266195,8.910977226637177,0.07428008365852044,0.2725437279750177,30.09712791442871
Yellow Taxi,avg_trip_distance,0.2,20.0,additive,0.19519350406834757,6.900824874287144,6.640215308472018,0.04439352744156854,0.210697715795802,28.007134437561035
Yellow Taxi,avg_trip_distance,0.2,20.0,multiplicative,0.24724289921388828,8.792754198042324,8.397508081754728,0.06630234400498107,0.2574924154319522,28.973581075668335
Green Taxi,avg_trip_distance,0.01,0.01,additive,0.2788805490962121,9.946391728884086,10.535090674363014,0.08838462814979287,0.29729552325891634,0.6872875690460205
Green Taxi,avg_trip_distance,0.01,0.01,multiplicative,0.27763023604244297,9.815345433027693,10.434053533830195,0.09490600591826519,0.3080681838786102,0.8721940517425537
Green Taxi,avg_trip_distance,0.01,0.05,additive,0.31156269015039745,11.282406265723079,12.050491574477963,0.10804535730459308,0.3287025362004271,0.7284550666809082
Green Taxi,avg_trip_distance,0.01,0.05,multiplicative,0.3156266361078378,11.347983518264732,12.110707826347355,0.11051668523056916,0.33244049878221693,1.0021510124206543
Green Taxi,avg_trip_distance,0.01,0.1,additive,0.31312199471784113,11.333242126111486,12.105204156981413,0.10881234697178271,0.3298671656466929,1.1267199516296387
Green Taxi,avg_trip_distance,0.01,0.1,multiplicative,0.31804635566963685,11.435743304278345,12.210291176519942,0.1121447205649266,0.3348801585118572,0.8376100063323975
Green Taxi,avg_trip_distance,0.01,1.0,additive,0.3264091267585796,11.707326912542678,12.522445999063747,0.11878682429591031,0.34465464496494214,0.7741215229034424
Green Taxi,avg_trip_distance,0.01,1.0,multiplicative,0.334923703132105,11.961408374757863,12.829093225642312,0.12794029864477138,0.35768743148840354,1.0125818252563477
