industry,column,changepoint_prior_scale,seasonality_prior_scale,seasonality_mode,mae,mape,smape,mse,rmse,training time
FHV - High Volume,total_co2_emission,0.2,1.0,multiplicative,1766.1579877556376,5.493618750155881,5.606486962964413,4017859.1972800386,2004.4598268062243,27.386864185333252
FHV - High Volume,total_co2_emission,0.2,5.0,additive,2575.4421957748395,7.956349888265296,8.399210133628836,8609520.358496828,2934.1984183924624,26.50173830986023
FHV - High Volume,total_co2_emission,0.2,5.0,multiplicative,2123.131168284372,6.5536098304008155,6.884808606540875,6466983.59703488,2543.0264640846503,27.86055588722229
FHV - High Volume,total_co2_emission,0.2,10.0,additive,3041.903943874746,9.411523243692328,10.003476567927331,11459078.459892234,3385.126062629313,26.650715589523315
FHV - High Volume,total_co2_emission,0.2,10.0,multiplicative,1655.2160250697646,5.153203402528936,5.258077226124372,3492532.273985148,1868.8317939250574,27.49006223678589
FHV - High Volume,total_co2_emission,0.2,15.0,additive,1332.3476827013335,4.15168909346346,4.175007601888418,2651855.1979129086,1628.4517794251412,26.885269165039062
FHV - High Volume,total_co2_emission,0.2,15.0,multiplicative,4086.3055137271717,12.602418295105444,13.620367071161839,19563444.184749145,4423.058238905423,27.485809564590454
FHV - High Volume,total_co2_emission,0.2,20.0,additive,2506.8652060212075,7.737004884208623,8.174302147588048,8529892.600142531,2920.5979867387655,26.751224517822266
FHV - High Volume,total_co2_emission,0.2,20.0,multiplicative,1742.8381984414748,5.397560609553074,5.6137620534470765,4417567.250008048,2101.8009539459363,26.88001275062561
Yellow Taxi,total_trips,0.01,0.01,additive,555199.5209468926,17.798110172709873,16.00142123454501,373992913576.94653,611549.6002590031,0.43997669219970703
Yellow Taxi,total_trips,0.01,0.01,multiplicative,560574.6422281283,17.979291765296402,16.142090140849177,382561638270.2866,618515.6734233068,0.4301323890686035
Yellow Taxi,total_trips,0.01,0.05,additive,538249.9484671938,16.88005096396193,15.36082218173125,330305088698.7033,574721.7489348244,0.43358325958251953
Yellow Taxi,total_trips,0.01,0.05,multiplicative,542449.4778650833,16.90643920068531,15.407939184267024,331021427531.2618,575344.61632248,0.475297212600708
Yellow Taxi,total_trips,0.01,0.1,additive,523420.7579437536,16.39192213945664,14.91665861870181,322106625859.3442,567544.3822815482,0.5201559066772461
Yellow Taxi,total_trips,0.01,0.1,multiplicative,540686.5911703148,16.784110163526623,15.247517045545992,344400397968.5894,586856.3691130816,0.539708137512207
Yellow Taxi,total_trips,0.01,1.0,additive,600575.9340119261,19.10084193173283,16.92115950097661,473162985212.0806,687868.4359760089,0.5855519771575928
Yellow Taxi,total_trips,0.01,1.0,multiplicative,605897.2538543177,19.10146053943052,17.02536918794057,456922378465.1941,675960.3379379548,0.4761950969696045
Yellow Taxi,total_trips,0.01,5.0,additive,699085.3420624809,22.518203389479286,19.054127757773777,779189083598.7284,882716.8762399008,0.45609474182128906
Yellow Taxi,total_trips,0.01,5.0,multiplicative,766321.137575325,24.56091782759198,20.75794763199428,870361754074.8226,932931.8056936545,0.5039572715759277
Yellow Taxi,total_trips,0.01,10.0,additive,700104.2148607495,22.543824682246637,19.07517533017851,780317446740.8145,883355.7871779719,0.47895312309265137
Yellow Taxi,total_trips,0.01,10.0,multiplicative,803257.45150275,25.738618728900793,21.66990215845012,942096572081.8182,970616.5937597699,0.4814753532409668
Yellow Taxi,total_trips,0.01,15.0,additive,709608.253157942,22.843056672181824,19.30186538582275,798034536972.3115,893327.7880891826,0.47645998001098633
Yellow Taxi,total_trips,0.01,15.0,multiplicative,810661.9346737302,25.99245801321846,21.845960814402687,962221261106.7002,980928.7747368308,0.4900681972503662
Yellow Taxi,total_trips,0.01,20.0,additive,707980.4364291363,22.788623409912788,19.265028888889855,793730586981.1284,890915.5891447451,0.49011778831481934
Yellow Taxi,total_trips,0.01,20.0,multiplicative,815866.0133469211,26.157652473087385,22.026043793056484,960658270599.4764,980131.7618562703,0.6133265495300293
Yellow Taxi,total_trips,0.05,0.01,additive,554736.5541349748,17.783710168684326,15.989455362160514,373438995492.6465,611096.5516942855,0.53904128074646
Yellow Taxi,total_trips,0.05,0.01,multiplicative,560247.6432423452,17.96872595213665,16.133633387132633,382097105826.42456,618140.0373915482,0.6221489906311035
Yellow Taxi,total_trips,0.05,0.05,additive,228076.61992708678,7.001079108313696,7.241795374761383,71860818520.0269,268068.6824678088,0.6717760562896729
Yellow Taxi,total_trips,0.05,0.05,multiplicative,542944.5664127548,16.923843349291502,15.424383249876328,331106214297.55237,575418.2950667734,0.5995662212371826
Yellow Taxi,total_trips,0.05,0.1,additive,533177.8527539255,16.6935903655302,15.174428173030208,332360368039.83563,576507.0407547818,0.6097664833068848
Yellow Taxi,total_trips,0.05,0.1,multiplicative,540585.6949951561,16.786506697879418,15.251497385413483,343725987266.8272,586281.4914926338,0.5299932956695557
Yellow Taxi,total_trips,0.05,1.0,additive,308068.8225471529,9.47097743292667,9.54585424840058,120396074339.21667,346981.37462869193,0.6503455638885498
Yellow Taxi,total_trips,0.05,1.0,multiplicative,602120.404092742,18.990380393463006,16.931747713075822,452416256948.54346,672618.9537535673,0.5599884986877441
Yellow Taxi,total_trips,0.05,5.0,additive,333640.3016363964,10.299514555986395,10.277166992883032,144147343800.60684,379667.4120866931,0.5196707248687744
Yellow Taxi,total_trips,0.05,5.0,multiplicative,775213.1574579413,24.84260933671411,20.965908153814716,889181379293.6163,942964.1452852894,0.6852223873138428
Yellow Taxi,total_trips,0.05,10.0,additive,697574.5949659072,22.46378478439559,19.013416760014636,775828429925.8408,880811.2339916202,0.5398433208465576
Yellow Taxi,total_trips,0.05,10.0,multiplicative,799631.0893199038,25.624745413424094,21.573394921057346,937942895163.6738,968474.5196254126,0.575239896774292
Yellow Taxi,total_trips,0.05,15.0,additive,334675.3560143138,10.333605843518477,10.304803673702253,145518353858.8558,381468.68004969397,0.6400506496429443
Yellow Taxi,total_trips,0.05,15.0,multiplicative,805369.5048849395,25.805876894927643,21.71246038673141,949420760259.9623,974382.245456044,0.5399210453033447
Yellow Taxi,total_trips,0.05,20.0,additive,348283.8018656999,10.771480249590343,10.6390219653992,166173582810.67007,407643.9412166825,0.5166194438934326
Yellow Taxi,total_trips,0.05,20.0,multiplicative,803641.4107075501,25.75326691823772,21.678801964273166,945569162815.3202,972403.806458675,0.5200316905975342
Yellow Taxi,total_trips,0.1,0.01,additive,231161.2881469302,6.896091280699224,7.144819959471939,71236610405.19876,266901.874113313,0.5901122093200684
Yellow Taxi,total_trips,0.1,0.01,multiplicative,250207.36633248228,7.401078473458285,7.715839882103547,87669378992.26073,296090.1534875159,0.8499932289123535
Yellow Taxi,total_trips,0.1,0.05,additive,390010.15558802895,11.90501697908567,12.745889269449988,175479106673.95755,418902.263868265,0.6100709438323975
Yellow Taxi,total_trips,0.1,0.05,multiplicative,459115.8716951939,13.960667662701862,15.16730096686935,243109236654.00302,493061.08815643017,0.5651187896728516
Yellow Taxi,total_trips,0.1,0.1,additive,397170.66133337724,12.12700272702205,13.004372795866892,182714206730.7333,427450.8237572286,0.5929582118988037
Yellow Taxi,total_trips,0.1,0.1,multiplicative,437748.5410376463,13.32099615275926,14.40357975612859,219857219431.00424,468889.34668107383,0.7168974876403809
Yellow Taxi,total_trips,0.1,1.0,additive,303494.4201557664,9.25987208822508,9.546228872035735,116834862127.51857,341811.1497998838,0.6050026416778564
Yellow Taxi,total_trips,0.1,1.0,multiplicative,506705.2034311647,15.407777135133113,16.84723365353027,299128758329.3144,546926.6480336412,0.7267179489135742
Yellow Taxi,total_trips,0.1,5.0,additive,311761.9437074223,9.519452080368202,9.778732525934604,126588303344.88124,355792.50040561735,0.7585792541503906
Yellow Taxi,total_trips,0.1,5.0,multiplicative,491212.2717864462,14.94459358980387,16.296033710684803,286207120050.01337,534983.2895053951,0.8950316905975342
Yellow Taxi,total_trips,0.1,10.0,additive,312257.9297324529,9.53469831154189,9.794133709861782,127122517371.09923,356542.4482037156,0.713994026184082
Yellow Taxi,total_trips,0.1,10.0,multiplicative,438720.00540816056,13.348012893465016,14.408277429808539,233702440277.4735,483427.80254912266,0.8057482242584229
Yellow Taxi,total_trips,0.1,15.0,additive,317213.68423410325,9.694076266706688,9.948582134901837,131548686049.0699,362696.4103062917,0.7900242805480957
Yellow Taxi,total_trips,0.1,15.0,multiplicative,482766.9295570942,14.687854645089041,15.99038916171063,277566090020.64905,526845.4137796485,0.775139570236206
Yellow Taxi,total_trips,0.1,20.0,additive,312840.3997398146,9.552151543584904,9.813830378048351,127532138215.77325,357116.42109510064,0.719980001449585
Yellow Taxi,total_trips,0.1,20.0,multiplicative,480171.84605254186,14.608899830181233,15.896574083521992,274906780764.46533,524315.535497915,0.6147923469543457
Yellow Taxi,total_trips,0.15,0.01,additive,292395.8052786134,8.774137438483143,9.200135488907875,103636167524.0036,321925.71740077494,0.6552824974060059
Yellow Taxi,total_trips,0.15,0.01,multiplicative,292133.9870779306,8.710573796167527,9.140948842132303,107614655354.69098,328046.72739518527,0.8069093227386475
Yellow Taxi,total_trips,0.15,0.05,additive,429901.67175143835,13.093233798110168,14.162113691728312,216294910030.15637,465075.166000246,1.2250385284423828
Yellow Taxi,total_trips,0.15,0.05,multiplicative,566128.1576374756,17.21544738015926,19.090997206381388,368270813895.4177,606853.2062166416,1.6249618530273438
Yellow Taxi,total_trips,0.15,0.1,additive,468453.3750773238,14.279085702640481,15.565425291385946,256821290485.76172,506775.3846486249,1.0743293762207031
Yellow Taxi,total_trips,0.15,0.1,multiplicative,508782.8033372602,15.461809375341234,16.97367753189628,300430845135.36237,548115.7223938777,0.6894116401672363
Yellow Taxi,total_trips,0.15,1.0,additive,381351.69196816714,11.618863749350979,12.342184123558798,178175167693.7721,422108.00477338984,1.135528802871704
Yellow Taxi,total_trips,0.15,1.0,multiplicative,539965.215568245,16.412485304202036,18.12613477746129,343305954695.5607,585923.1644981796,1.3385419845581055
Yellow Taxi,total_trips,0.15,5.0,additive,402981.11659442395,12.282308111445033,13.079003291634288,198951334794.59106,446039.6112393955,0.8549742698669434
Yellow Taxi,total_trips,0.15,5.0,multiplicative,552225.947477674,16.784886975736395,18.54295111087822,356832487998.59344,597354.5747699548,0.9506473541259766
Yellow Taxi,total_trips,0.15,10.0,additive,464454.4104194113,14.140578083874896,15.292434005664056,256843815805.80685,506797.6083268417,0.8779518604278564
Yellow Taxi,total_trips,0.15,10.0,multiplicative,569552.3695535151,17.31298788604482,19.191329058642673,378471976137.6006,615200.760839582,0.8802220821380615
Yellow Taxi,total_trips,0.15,15.0,additive,367252.12590918125,11.178553341203745,11.803833469183104,170509198406.2634,412927.59462920786,0.8696534633636475
Yellow Taxi,total_trips,0.15,15.0,multiplicative,549479.2600912031,16.70225948154245,18.442863492296684,353653888518.1529,594688.0598415886,0.820000171661377
Yellow Taxi,total_trips,0.15,20.0,additive,313800.96155174304,9.56710928630446,9.923364538731736,124865408356.70117,353362.9980016317,0.830085277557373
Yellow Taxi,total_trips,0.15,20.0,multiplicative,566893.5190153335,17.23253897629268,19.091453860683448,375059617694.48706,612421.1114049605,0.8250946998596191
Yellow Taxi,total_trips,0.2,0.01,additive,307793.5306620465,9.235392416522913,9.721849402299217,114413673382.08612,338250.9030026175,0.85418701171875
Yellow Taxi,total_trips,0.2,0.01,multiplicative,304197.42800124903,9.08486801022083,9.555408540722254,114820292941.33846,338851.431959994,0.860079288482666
Yellow Taxi,total_trips,0.2,0.05,additive,483365.55130780645,14.716297538962555,16.094880396232664,273728609636.29626,523190.7965898256,0.8815412521362305
Yellow Taxi,total_trips,0.2,0.05,multiplicative,570267.1256979726,17.329070985688936,19.25030116381035,376548444194.0208,613635.4326422333,0.8081471920013428
Yellow Taxi,total_trips,0.2,0.1,additive,516567.52183047036,15.738829370775276,17.33002725701698,312662260206.4444,559162.1054814466,0.8301138877868652
Yellow Taxi,total_trips,0.2,0.1,multiplicative,604543.3645004119,18.384009552981535,20.547974417498924,420489612321.0125,648451.7039232857,0.7603123188018799
Yellow Taxi,total_trips,0.2,1.0,additive,456969.2310866625,13.949836770835109,15.116723303468385,252367751274.0635,502362.1714202449,0.7496833801269531
Yellow Taxi,total_trips,0.2,1.0,multiplicative,601462.0774890952,18.274642664237458,20.40223031045081,419841081146.5302,647951.4496831767,0.7847952842712402
Yellow Taxi,total_trips,0.2,5.0,additive,414787.6355786887,12.643732085954994,13.532758487086001,209984095081.1213,458240.215477779,1.0064492225646973
Yellow Taxi,total_trips,0.2,5.0,multiplicative,595479.3371635969,18.097772878487504,20.181015556494536,413451200693.3238,643001.7112678036,0.8308119773864746
Yellow Taxi,total_trips,0.2,10.0,additive,414625.6507137224,12.638445763350484,13.525629828772948,209917509675.31662,458167.55633208755,1.0413737297058105
Yellow Taxi,total_trips,0.2,10.0,multiplicative,603241.0623892067,18.331206725129988,20.467333900576698,423590908121.8628,650838.6191075809,0.9352927207946777
Yellow Taxi,total_trips,0.2,15.0,additive,414392.2907782795,12.63114121058292,13.516702833344658,209709687946.69116,457940.7035268771,0.8500270843505859
Yellow Taxi,total_trips,0.2,15.0,multiplicative,604436.2551423323,18.367410529892467,20.513224344230235,425283029804.18134,652137.2783426672,0.9608240127563477
Yellow Taxi,total_trips,0.2,20.0,additive,414230.14485886274,12.626338809982876,13.511246012814102,209572293537.40005,457790.6656293901,0.939220666885376
Yellow Taxi,total_trips,0.2,20.0,multiplicative,535977.811043229,16.284253303981274,17.934161081522376,336350552176.6353,579957.3709994858,0.8648626804351807
Yellow Taxi,unique_vehicles,0.01,0.01,additive,624.7178625084631,6.983640106382498,6.735970811388695,415608.57686174195,644.6771105458467,0.5819149017333984
Yellow Taxi,unique_vehicles,0.01,0.01,multiplicative,637.5247178026194,7.128295042432518,6.872429858661102,428972.2153070117,654.9597051017809,0.5381295680999756
Yellow Taxi,unique_vehicles,0.01,0.05,additive,633.4131933934732,7.089706428885911,6.836146565841071,423517.67332380364,650.7823548036653,0.6215877532958984
Yellow Taxi,unique_vehicles,0.01,0.05,multiplicative,656.4299862360311,7.35353257147003,7.083250812322409,450050.1517467318,670.857773113446,0.5735287666320801
Yellow Taxi,unique_vehicles,0.01,0.1,additive,638.0348848769369,7.142539591019072,6.885355189956957,429542.363903942,655.3948152861311,0.6299929618835449
Yellow Taxi,unique_vehicles,0.01,0.1,multiplicative,659.5881074709723,7.390028906206612,7.117210063789875,454166.7100363537,673.9189194824208,0.599799633026123
Yellow Taxi,unique_vehicles,0.01,1.0,additive,707.4574016076376,7.931781769117249,7.589330400498707,573838.5436056805,757.5213156114357,0.5851991176605225
Yellow Taxi,unique_vehicles,0.01,1.0,multiplicative,750.8222172410241,8.420497640255602,8.031062647053037,653915.4248211175,808.6503724237797,0.5650663375854492
Yellow Taxi,unique_vehicles,0.01,5.0,additive,715.0126069317412,8.01784040545749,7.660881642160164,598449.1515778407,773.5949531750066,0.5533077716827393
Yellow Taxi,unique_vehicles,0.01,5.0,multiplicative,776.993952938724,8.714965039956239,8.279046795969514,733956.8729926492,856.7128299451626,0.5965721607208252
Yellow Taxi,unique_vehicles,0.01,10.0,additive,716.8784769190243,8.039014190798081,7.679757854496844,602329.8218450027,776.0991056849651,0.5548529624938965
Yellow Taxi,unique_vehicles,0.01,10.0,multiplicative,770.0821643558708,8.638331707364705,8.212517828943938,716358.8473939573,846.3798481733585,0.5151340961456299
Yellow Taxi,unique_vehicles,0.01,15.0,additive,719.0591819877521,8.063194057019274,7.702608147433166,604661.15116019,777.5996085133982,0.8041279315948486
Yellow Taxi,unique_vehicles,0.01,15.0,multiplicative,771.6850449850214,8.655595987130143,8.226166091244682,722908.7477181102,850.2404058371434,0.5547585487365723
Yellow Taxi,unique_vehicles,0.01,20.0,additive,717.0570666191799,8.040891273366004,7.681759473525837,602143.8596569384,775.9792907397325,0.6099798679351807
Yellow Taxi,unique_vehicles,0.01,20.0,multiplicative,770.6154008164248,8.643737712722794,8.216617270159698,718833.308361351,847.8403790580813,0.6152746677398682
Yellow Taxi,unique_vehicles,0.05,0.01,additive,288.89272305513776,3.2190518808894244,3.1612361073038135,96198.061673489,310.1581236619299,0.6508591175079346
Yellow Taxi,unique_vehicles,0.05,0.01,multiplicative,313.66108234202164,3.4971415527590874,3.4301189468494617,111434.46300449374,333.8180088079338,0.688230037689209
Yellow Taxi,unique_vehicles,0.05,0.05,additive,95.95276959466976,1.0716689323162478,1.070351719241559,15815.277989436878,125.75880879460045,28.01051139831543
Yellow Taxi,unique_vehicles,0.05,0.05,multiplicative,331.26054423831573,3.6937551333750087,3.6180756138346815,126102.2236701013,355.1087490756899,0.7349226474761963
Yellow Taxi,unique_vehicles,0.05,0.1,additive,96.66022979878016,1.0812922835126753,1.0816771100238216,17587.300707860108,132.61712071923483,27.981297492980957
Yellow Taxi,unique_vehicles,0.05,0.1,multiplicative,158.0079549678359,1.7582172938343232,1.744141131173351,39671.4008094636,199.17680791061895,28.87053680419922
Yellow Taxi,unique_vehicles,0.05,1.0,additive,142.3648551228856,1.5867290799593876,1.57608666249313,27473.379893645582,165.75095744412937,27.720919609069824
Yellow Taxi,unique_vehicles,0.05,1.0,multiplicative,203.3256565680205,2.260031261057309,2.2250590752732573,65361.72341642262,255.65938945484208,28.960015058517456
Yellow Taxi,unique_vehicles,0.05,5.0,additive,104.87613656089768,1.1755937338754985,1.1796300840413048,19677.165353291584,140.27531982958223,27.750112771987915
Yellow Taxi,unique_vehicles,0.05,5.0,multiplicative,146.42522550180442,1.6304608672810652,1.6229967521364808,33062.557547288096,181.83112370352907,28.471315622329712
Yellow Taxi,unique_vehicles,0.05,10.0,additive,111.76364005461453,1.2524558499788672,1.255118424584273,21088.913814137024,145.22022522409551,27.550645351409912
Yellow Taxi,unique_vehicles,0.05,10.0,multiplicative,128.76914293338072,1.4395966565150802,1.445782377919327,28718.41732305959,169.4650917536104,28.255282640457153
Yellow Taxi,unique_vehicles,0.05,15.0,additive,108.79690083997487,1.2176578885114668,1.2176232178032638,20123.010382541153,141.8555969376646,28.060593366622925
Yellow Taxi,unique_vehicles,0.05,15.0,multiplicative,157.59174138266903,1.7548366442984995,1.7386525493103306,39375.237954561344,198.4319479180743,28.25835418701172
Yellow Taxi,unique_vehicles,0.05,20.0,additive,137.8997737986374,1.537505974296461,1.5282766684204923,26010.03842962314,161.27627981083623,27.982831239700317
Yellow Taxi,unique_vehicles,0.05,20.0,multiplicative,134.36420267514723,1.4967090276220887,1.493085082715532,27986.55241046226,167.29181812169494,29.5195255279541
Yellow Taxi,unique_vehicles,0.1,0.01,additive,215.20714370630762,2.3948511582137826,2.3604802610344775,57018.18815515158,238.78481558748996,27.669044017791748
Yellow Taxi,unique_vehicles,0.1,0.01,multiplicative,387.11940974575765,4.31740857646011,4.215896895063802,168998.75799615277,411.0945852187216,28.401771068572998
Yellow Taxi,unique_vehicles,0.1,0.05,additive,118.5156839038553,1.3139770371754953,1.3018622982784243,21337.06446649619,146.07212077085822,27.67551898956299
Yellow Taxi,unique_vehicles,0.1,0.05,multiplicative,157.0926854244285,1.7647984119390903,1.7855447887298916,36504.988884268045,191.06278780617654,27.93558406829834
Yellow Taxi,unique_vehicles,0.1,0.1,additive,205.57191564279432,2.2858508749656457,2.2514126019860172,58125.26403119564,241.0918165993936,27.11511516571045
Yellow Taxi,unique_vehicles,0.1,0.1,multiplicative,195.58542274733205,2.171120251520932,2.1328771958270702,66237.58313445527,257.36663174245274,28.314224243164062
Yellow Taxi,unique_vehicles,0.1,1.0,additive,102.33433038032763,1.144719709644311,1.1444562569154029,18300.404864173408,135.27898899745446,27.59368634223938
Yellow Taxi,unique_vehicles,0.1,1.0,multiplicative,197.23262463578308,2.1975884241723214,2.1862586984322734,54428.10292848311,233.29831317110526,28.17219376564026
Yellow Taxi,unique_vehicles,0.1,5.0,additive,152.87954489691643,1.720955474346472,1.7327805464189718,32267.35010802629,179.63115016061744,27.48055124282837
Yellow Taxi,unique_vehicles,0.1,5.0,multiplicative,246.93186140177295,2.7461366180042983,2.690516476303854,97133.4022116697,311.6623208083866,28.11015009880066
Yellow Taxi,unique_vehicles,0.1,10.0,additive,174.64762135679334,1.942516114200722,1.9228340620336557,42344.61156190675,205.77806385012653,28.35893726348877
Yellow Taxi,unique_vehicles,0.1,10.0,multiplicative,149.86356249743721,1.6731589349924247,1.674139931428812,36128.85703912957,190.07592440687898,28.71405053138733
Yellow Taxi,unique_vehicles,0.1,15.0,additive,192.65210231158258,2.1362858164350347,2.103110663393406,57283.62846148178,239.33998508707603,27.892001628875732
Yellow Taxi,unique_vehicles,0.1,15.0,multiplicative,165.08770423094015,1.8499702345244469,1.8673021255911235,44376.79034753569,210.65799378978167,28.270118951797485
Yellow Taxi,unique_vehicles,0.1,20.0,additive,98.40888298016489,1.1065097672699966,1.1104727161534582,17588.106810510242,132.62015989475447,28.02067542076111
Yellow Taxi,unique_vehicles,0.1,20.0,multiplicative,145.7683869206991,1.6280146471846957,1.6314619355057662,32111.17890311139,179.19592323239775,28.072279930114746
Yellow Taxi,unique_vehicles,0.15,0.01,additive,180.37004930159932,2.0111340902515757,1.9871249949170289,39511.40641656959,198.77476302732595,27.118353366851807
Yellow Taxi,unique_vehicles,0.15,0.01,multiplicative,383.5878119262038,4.278096979663762,4.178412950454285,165917.5886539881,407.32982784714903,27.652004957199097
Yellow Taxi,unique_vehicles,0.15,0.05,additive,78.04279595394958,0.8737871898687195,0.8749754300825762,11648.199964436959,107.92682689876952,27.178487062454224
Yellow Taxi,unique_vehicles,0.15,0.05,multiplicative,123.90354141251662,1.3892778916104465,1.4037210902470707,24419.662059386395,156.2679175627115,28.14071488380432
Yellow Taxi,unique_vehicles,0.15,0.1,additive,143.6311324445454,1.595261960802374,1.578237777759706,30073.437854354226,173.41694800207455,27.3050537109375
Yellow Taxi,unique_vehicles,0.15,0.1,multiplicative,132.33551800842739,1.4724018050321925,1.4594066601119158,28493.808505907742,168.80109154240603,28.690250873565674
Yellow Taxi,unique_vehicles,0.15,1.0,additive,97.91551008783169,1.087385599121443,1.080736042383673,18258.608886412476,135.12442002248326,27.2329261302948
Yellow Taxi,unique_vehicles,0.15,1.0,multiplicative,270.73446640667726,3.0379322502109254,3.10241312457067,103222.72135528241,321.28293038268066,28.61691379547119
Yellow Taxi,unique_vehicles,0.15,5.0,additive,324.4734928308635,3.6128010953643894,3.5318998764827647,135522.14719869997,368.1333280194826,27.420048236846924
Yellow Taxi,unique_vehicles,0.15,5.0,multiplicative,168.2486408153351,1.8665366403875967,1.839062632489051,47873.891996213635,218.8010328956736,27.960267305374146
Yellow Taxi,unique_vehicles,0.15,10.0,additive,128.05003407109294,1.4388369509399597,1.4378245462031023,22348.392006177306,149.49378584468755,22.39839005470276
Yellow Taxi,unique_vehicles,0.15,10.0,multiplicative,158.14984490419496,1.7727071041586915,1.7912416738278476,41649.67646684391,204.0825236683531,27.93537735939026
Yellow Taxi,unique_vehicles,0.15,15.0,additive,148.1816049589182,1.6630689462889507,1.6752037260897366,36526.26608277868,191.11846086335743,27.964998960494995
Yellow Taxi,unique_vehicles,0.15,15.0,multiplicative,162.51531233030073,1.81104814528583,1.8025251367216832,42469.93285969333,206.08234485198707,28.463893175125122
Yellow Taxi,unique_vehicles,0.15,20.0,additive,250.5580337941918,2.8145357193598213,2.8677824733762587,82394.08247525971,287.0436943659618,26.92599606513977
Yellow Taxi,unique_vehicles,0.15,20.0,multiplicative,179.15476265575248,1.9936484414450932,1.96776150133783,52617.62867446553,229.38532794070665,27.459670066833496
Yellow Taxi,unique_vehicles,0.2,0.01,additive,150.5595775267058,1.675446372204387,1.6583427821932477,28434.23820388697,168.62454804650173,27.27205801010132
Yellow Taxi,unique_vehicles,0.2,0.01,multiplicative,298.076013677241,3.3219378987672807,3.2596928314124716,103383.89834724662,321.53366596244103,27.20007348060608
Yellow Taxi,unique_vehicles,0.2,0.05,additive,86.95697484344721,0.974028804462772,0.9714023770181948,10645.385318875078,103.1764765771495,27.01636815071106
Yellow Taxi,unique_vehicles,0.2,0.05,multiplicative,425.5637511287976,4.753445851370523,4.632886028361086,200210.79151745967,447.44920551662585,27.502120971679688
Yellow Taxi,unique_vehicles,0.2,0.1,additive,287.6959725618649,3.2242718289642425,3.2922668743437087,105479.8243608679,324.7765760655591,27.54494857788086
Yellow Taxi,unique_vehicles,0.2,0.1,multiplicative,118.6709000470787,1.320295671606568,1.3148482419369234,24842.75780143842,157.61585517148464,26.952882528305054
Yellow Taxi,unique_vehicles,0.2,1.0,additive,140.12168957596592,1.5595857675864335,1.5492171296857016,27957.19904273667,167.20406407362432,26.872800827026367
Yellow Taxi,unique_vehicles,0.2,1.0,multiplicative,151.29049233613145,1.6876426360268562,1.684352549614936,31718.59753045584,178.09715755860856,27.667850494384766
Yellow Taxi,unique_vehicles,0.2,5.0,additive,119.21642692109496,1.336330095571086,1.3310987561612262,23340.257237874557,152.77518528175497,26.588033199310303
Yellow Taxi,unique_vehicles,0.2,5.0,multiplicative,160.68660350367145,1.7974418249185862,1.8157543307529465,37445.95705754341,193.5095787229754,27.061779499053955
Yellow Taxi,unique_vehicles,0.2,10.0,additive,187.5938545092569,2.1084406950838335,2.0785732985398147,59194.28334469854,243.2987532740325,26.315718412399292
Yellow Taxi,unique_vehicles,0.2,10.0,multiplicative,179.44096869980345,1.9911907536753377,1.9613307214560305,51213.17089272419,226.30327194436273,27.557376623153687
Yellow Taxi,unique_vehicles,0.2,15.0,additive,400.8998393572039,4.502904254435718,4.630577120097065,197529.01409607215,444.4423630754298,26.79850745201111
Yellow Taxi,unique_vehicles,0.2,15.0,multiplicative,262.97667776008893,2.924849943302026,2.8662600759261343,100650.84281719207,317.2551698825286,27.49150848388672
Yellow Taxi,unique_vehicles,0.2,20.0,additive,578.1249939431269,6.448266123314187,6.225623688217829,375460.53979109804,612.7483494805172,26.919296979904175
Yellow Taxi,unique_vehicles,0.2,20.0,multiplicative,201.92847057955214,2.2522644936090224,2.2671148676697275,66245.74162908975,257.38248120081863,27.5110502243042
Yellow Taxi,avg_hours_per_day_per_driver,0.01,0.01,additive,0.18680590352725757,2.639799227446602,2.6709922734104046,0.048173678739204834,0.21948503078616735,0.6040360927581787
Yellow Taxi,avg_hours_per_day_per_driver,0.01,0.01,multiplicative,0.18404283217361747,2.5957153406908473,2.6308281830548372,0.0489327466935833,0.22120747431672216,0.7847349643707275
Yellow Taxi,avg_hours_per_day_per_driver,0.01,0.05,additive,0.2138259940475339,3.031442579500409,3.0678740886406075,0.06000029827917869,0.244949583137385,0.5379748344421387
Yellow Taxi,avg_hours_per_day_per_driver,0.01,0.05,multiplicative,0.2126844927151942,3.0095138404863055,3.0519801004614484,0.06066326265446557,0.2462991324679516,0.6015505790710449
Yellow Taxi,avg_hours_per_day_per_driver,0.01,0.1,additive,0.22313236239973566,3.1648602105898935,3.1999468923529695,0.06290741075622051,0.2508134979545968,0.7557663917541504
Yellow Taxi,avg_hours_per_day_per_driver,0.01,0.1,multiplicative,0.22091849326367452,3.1275980717967617,3.1694739139187904,0.06347308088610225,0.2519386450826912,0.606637716293335
Yellow Taxi,avg_hours_per_day_per_driver,0.01,1.0,additive,0.3172357585893966,4.526726362097858,4.4950328044625625,0.1402399186980231,0.37448620628538926,0.6395308971405029
Yellow Taxi,avg_hours_per_day_per_driver,0.01,1.0,multiplicative,0.3099193051476974,4.415353180162838,4.40112183853875,0.12663006596243945,0.3558511851356399,0.5597131252288818
Yellow Taxi,avg_hours_per_day_per_driver,0.01,5.0,additive,0.32818019493833717,4.683613566865627,4.646252225438558,0.15215794739391603,0.3900742844560713,0.59173583984375
Yellow Taxi,avg_hours_per_day_per_driver,0.01,5.0,multiplicative,0.3207163963024284,4.570912353277673,4.548945476573046,0.13763274238397188,0.37098887097050753,0.5813949108123779
